Gene	WT_mean	Toluene_mean	log2FC_Toluene_vs_WT
LOC108825704	1.28	2.4050000000000002	0.909892556538055
LOC108995226	3.425	6.435	0.9098359633430608
LOC105174842	0.33	0.62	0.9098001461575004
atp1	0.165	0.31	0.9097981012960732
LOC110668256	9.66	18.145	0.9094768928054874
LOC109037242	0.205	0.385	0.9092312458121774
LOC104877917	0.405	0.76	0.9080758466350809
Hs6st1	0.405	0.76	0.9080758466350809
LOC107031203	0.445	0.835	0.9079693472774268
LOC105952997	0.9650000000000001	1.81	0.9073881518639948
chaperonin	0.32	0.6	0.9068884916832912
LOC111498697	0.28	0.525	0.9068881911233675
Ces1d	0.2	0.375	0.9068872293329937
Insig1	0.16	0.3	0.9068863877681449
LHCA2	0.12	0.225	0.9068849851636487
LOC107852202	0.12	0.225	0.9068849851636487
LOC111292868	1.5150000000000001	2.84	0.9065726917492131
LOC105112407	0.985	1.845	0.9054245038880668
LOC111496879	0.195	0.365	0.9044188941843705
LOC110751550	1.905	3.565	0.9041107263135175
LOC110420186	0.505	0.9450000000000001	0.9040296113108545
LOC109034899	0.465	0.87	0.9037832404432615
EEF1A2	0.425	0.795	0.9034904392836826
LOC100255814	65.68	122.835	0.9031956512555032
LOC105962012	0.345	0.645	0.9027008536611532
LOC110029192	2.2350000000000003	4.175000000000001	0.9015010662327614
LOC109031320	0.225	0.42	0.900461349469478
LOC101253944	0.15	0.28	0.9004598609872941
LOC18792737	0.15000000000000002	0.28	0.9004598609872938
Ppara	0.52	0.97	0.8994718369488715
LOC105171344	0.26	0.485	0.8994705498555096
LOC105108189	60.28	112.39	0.8987623430523975
LOC103714963	0.11000000000000001	0.20500000000000002	0.8981143081505589
UPS	0.255	0.47500000000000003	0.8974276459924551
Cyp4f14	0.145	0.27	0.896901900754305
LOC111373804	0.615	1.145	0.8966881969091349
LOC108216573	5.9399999999999995	11.055	0.8961640766391084
LOC106773587	0.97	1.8050000000000002	0.8959414966631444
LOC108325811	0.43	0.8	0.8956617884520938
LOC109181859	1.345	2.5	0.8943214265480446
LOC105959105	1.725	3.205	0.8937276087472891
LOC110608442	0.63	1.17	0.8930837391653343
rpl27a	0.175	0.325	0.8930809911902149
LOC109804439	0.14	0.26	0.8930800399721228
Hnrnpa2b1	0.14	0.26	0.8930800399721228
LOC109189848	1.6400000000000001	3.045	0.8927460073878158
LOC104453394	0.38	0.705	0.8916220887687997
LOC104818180	2.99	5.545	0.8910417536364077
LOC102629882	8.21	15.225	0.8909880200500705
LOC105631022	0.24	0.445	0.8907681610361131
LOC110630632	23.244999999999997	43.095	0.8906000391470562
LOC110026583	0.205	0.38	0.8903722678667833
LOC105156621	0.20500000000000002	0.38	0.890372267866783
LOC109182918	0.745	1.38	0.8893550452447067
LOC109800806	3.295	6.1	0.8885305761059126
Eif4ebp2	0.3525	0.6525	0.8883527624501957
LOC107433923	0.855	1.58	0.885927459027409
LOC110624125	0.845	1.56	0.8845220000538819
LOC18423582	0.13	0.24	0.8845176961854
LOC103425938	0.065	0.12	0.8845126098510547
LOC110750379	9.32	17.195	0.8835871849789202
LOC110663929	1.45	2.675	0.8834855356369689
LOC102623544	1.09	2.01	0.8828667605877256
LOC105631599	0.16	0.295	0.8826389230293881
LOC109032360	0.19	0.35	0.8813520323695111
LOC103961264	0.47	0.865	0.8800379742530107
LOC103943644	6.625	12.190000000000001	0.8797056668677113
LOC101255369	0.155	0.285	0.8786894581769318
LOC101294233	1.13	2.075	0.8767879823729406
LOC110768427	42.93	78.725	0.8748356642949486
LOC104111322	6.88	12.614999999999998	0.8746596409436258
LOC104801582	0.24	0.44	0.8744663855479671
LOC108861518	0.12	0.22	0.8744636531973878
LOC110113547	0.09	0.165	0.8744618316401097
LOC4345685	0.03	0.055	0.8744472594633904
LOC102616450	0.7450000000000001	1.365	0.8735877408746363
LOC107411098	1.07	1.96	0.8732422454702796
LOC110822952	0.94	1.72	0.8716752070192613
LOC102624139	1.035	1.89	0.8687548361446764
LOC109328233	0.345	0.63	0.868753574993363
LOC111308272	0.115	0.21000000000000002	0.868749791562051
LOC105952096	3.13	5.715	0.8685906327970553
LOC101313949	0.225	0.41000000000000003	0.8656960150887995
LOC103429006	5.8	10.565	0.8651678497336888
LOC18609651	1.175	2.1399999999999997	0.8649494861675064
Gamt	0.3775	0.6875	0.8648813458472754
LOC18772497	0.44500000000000006	0.81	0.8641151110144311
LOC110761752	0.775	1.4100000000000001	0.863426108771378
LOC103424204	2.67	4.855	0.8626313105530359
LOC104778439	0.165	0.3	0.8624925416457068
LOC102585405	2.465	4.48	0.8619108224380967
LOC103854742	138.285	251.1	0.8606173504363216
GDH2	1.03	1.87	0.8603933035247694
LOC18767903	0.135	0.245	0.8598175439005568
LOC109153854	2.72	4.9350000000000005	0.8594431951429582
LOC108223987	0.565	1.025	0.8592999911566379
LOC105633825	0.615	1.115	0.8583843426336943
LOC18782209	0.585	1.06	0.8575546298689488
LOC104608886	1.83	3.315	0.8571648686728731
LOC104800107	0.74	1.3399999999999999	0.856634951879935
LOC103340566	1.55	2.805	0.8557321388935527
LOC105175980	0.26	0.47000000000000003	0.8541466542807872
LOC107406249	0.7	1.2650000000000001	0.8537096372278377
LOC111314013	1.84	3.325	0.8536482241515405
LOC109812788	1.57	2.835	0.8525837660239056
LOC108195694	0.18	0.325	0.8524392356907914
LOC111411714	0.41	0.74	0.851899791833341
LOC105956585	0.20500000000000002	0.37	0.8518982226617628
LOC108981282	0.22999999999999998	0.41500000000000004	0.8514746790858178
LOC108992981	0.485	0.875	0.8512969438127078
LOC110738093	0.255	0.46	0.8511340927591575
LOC110627447	1.8599999999999999	3.3550000000000004	0.8510097994632269
LOC109029552	0.14	0.2525	0.850851969398828
LOC111375667	0.6799999999999999	1.225	0.8491741538531937
LOC100852822	72.635	130.765	0.8482396382226507
LOC108471487	4.0	7.2	0.8479967462555322
LOC104881668	0.2125	0.38249999999999995	0.8479938891646011
bZIP17	0.2	0.36	0.8479937005784376
LOC105045753	0.2	0.36	0.8479937005784376
LOC103502160	0.765	1.375	0.8458991290771076
LOC107471078	6.225	11.155000000000001	0.8415446688621643
LOC110614315	15.15	27.125	0.8403053018184115
LOC109177345	0.785	1.405	0.8398047603312371
LOC110638522	3.04	5.4350000000000005	0.8382085024583099
LOC108456028	0.07	0.125	0.8364921994493384
LOC105111541	0.8300000000000001	1.48	0.8344131708898929
LOC111405244	0.22999999999999998	0.41	0.8339872947516737
LOC111369599	0.895	1.595	0.8335961290624608
LOC111482753	7.075	12.6	0.8326215912531568
LOC111380137	0.25	0.445	0.8318747124307363
LOC103494820	0.25	0.445	0.8318747124307363
LOC18775341	23.685000000000002	42.14	0.8312166155599161
LOC100260156	18.045	32.09	0.8305246113925026
LOC105957548	22.455	39.92	0.8300749704490678
LOC104598459	0.495	0.88	0.8300737234504469
LOC103952242	0.135	0.24	0.8300703231841486
LOC100253704	2.29	4.07	0.8296809206420886
LOC110820006	0.33499999999999996	0.595	0.8287266909997483
LOC111410036	0.87	1.545	0.8285188075693328
LOC111375854	0.245	0.43500000000000005	0.8282310797308622
LHCB6	0.4	0.71	0.8278174498476414
LOC109330698	13.02	23.1	0.8271633547860475
LOC102609092	5.65	10.02	0.8265596245299595
CAM	0.11	0.195	0.8259648832922405
LOC100790275	11.43	20.259999999999998	0.8258087155756597
LOC107796648	0.46	0.815	0.8251648320607847
LOC111019802	27.560000000000002	48.81	0.824600840899334
LOC110631434	9.84	17.424999999999997	0.8244283715957513
LOC103966324	0.9099999999999999	1.6099999999999999	0.8231215486212239
LOC111378621	0.13	0.22999999999999998	0.8231174128779412
LOC18592172	4.245	7.5	0.8211258943320816
LOC105171294	0.15000000000000002	0.265	0.8210256851417587
Apob	0.13499999999999998	0.23833333333333334	0.820016700556619
LOC105159829	0.98	1.73	0.8199177453119989
LOC108450064	8.245000000000001	14.55	0.8194276785343111
LOC105628259	0.99	1.745	0.8177259756221593
LOC109115477	9.004999999999999	15.86	0.8165945205516438
LOC104609420	0.71	1.25	0.8160362873495606
LOC110873322	1.335	2.3499999999999996	0.8158205481200608
LOC110799180	3.98	7.0	0.8145863349018112
LOC110782324	1.915	3.365	0.8132617880554613
LOC109803254	4.635	8.14	0.8124593216149361
LOC110423596	0.20500000000000002	0.36	0.812369966785267
LOC104804797	0.225	0.395	0.8119248922716028
Aox3	0.19874999999999998	0.34875	0.8112352344741635
LOC110814088	129.56	227.31	0.8110407756906284
LOC100814916	0.5700000000000001	1.0	0.810965087262591
LOC107413822	1.545	2.71	0.8106856120262969
LOC105122139	1.375	2.41	0.8096010772140878
LOC107404241	5.050000000000001	8.84	0.8077628592709034
LOC105108913	60.535	105.94	0.8074059803929524
LOC108469893	0.62	1.085	0.8073539248042312
Lipa	0.14	0.245	0.8073505056689992
LOC106452215	2.335	4.085	0.8069132637484827
LOC101314177	0.915	1.5999999999999999	0.8062275815724084
LOC111019718	7.109999999999999	12.425	0.8053243000318249
LOC103450051	0.355	0.62	0.8044474538838333
LOC18427083	16.035	27.979999999999997	0.8031715703131338
LOC100254385	1.05	1.83	0.8014537349810276
LOC107027200	2.5599999999999996	4.46	0.8008996598418527
LOC108200255	6.27	10.920000000000002	0.8004354101378537
LOC107403516	0.445	0.775	0.8003895938409421
LOC101508227	0.325	0.565	0.7978092637721889
LOC18773227	0.4	0.6950000000000001	0.7970114469217608
PALf	4.43	7.6925	0.796145701659423
LOC102599940	2.205	3.825	0.7946808149143013
LOC109224817	0.98	1.7	0.7946804685293398
PCS1	2.365	4.1	0.7937834680239311
nxs	3.1900000000000004	5.525	0.7924178493797472
LOC102630938	6.68	11.565000000000001	0.7918451669364905
LOC110641587	12.65	21.9	0.7917934367363134
LOC104450401	0.98	1.6949999999999998	0.7904309980313554
LOC108195200	0.33	0.5700000000000001	0.7884940540514694
LOC108663778	0.22	0.38	0.7884931336773623
LOC101304370	2.8899999999999997	4.99	0.7879701127514457
LOC104449675	0.705	1.2149999999999999	0.7852602922353311
LOC105628522	4.225	7.28	0.7849869657352904
LOC108454298	0.215	0.37	0.7831857999034814
Rpl6	0.17	0.2925	0.7828983241989146
LOC111292516	0.125	0.215	0.7824037336070996
LOC104905844	3.1799999999999997	5.465	0.7811945406980243
LOC106764370	3.035	5.215	0.7809705375549126
LOC107781686	0.195	0.33499999999999996	0.7806838797243201
LOC108193438	14.045000000000002	24.125	0.7804722749977638
LOC107419438	2.845	4.885	0.779929697895065
LOC111405372	10.149999999999999	17.405	0.7780220274033958
LOC107414725	0.175	0.3	0.7776041436908985
LOC110660656	132.715	227.185	0.7755361395221684
CIPK04	9.16	15.68	0.7755059905274236
LOC107892865	0.52	0.89	0.7752925594191864
LOC109006908	1.75	2.995	0.7752007382606282
Sqstm1	0.23750000000000002	0.40625	0.7744377763371825
BAHD1	34.28	58.635	0.7743949584170015
LOC100854756	0.69	1.1800000000000002	0.7741177243452072
LOC107411452	2.19	3.745	0.7740345753251384
Pc	0.12	0.205	0.7725845190079669
LOC105977937	2.375	4.055	0.7717741493302642
LOC105051978	3.745	6.39	0.7708500530298281
LOC103486529	3.75	6.395	0.7700536043770978
LOC8274704	5.325	9.08	0.7699106601362038
LOC107466957	11.515	19.625	0.7691781910983098
LOC103938414	1.655	2.82	0.7688635854666768
LOC100242142	3.325	5.66	0.7674475334432445
APS1	59.8575	101.8725	0.7671607156026538
LOC105948871	12.015	20.445	0.7669113648866968
LOC105635359	1.12	1.9049999999999998	0.7662917346357533
LOC105161455	7.285	12.39	0.7661752284799938
LOC104601183	2.07	3.52	0.7659443740405019
LOC109030220	0.15	0.255	0.7655307860446154
LOC104800040	1.045	1.775	0.7643155145281147
LOC100253426	2.77	4.705	0.7643085324810646
LOC107031784	141.04	239.46	0.7636803007080535
LOC111287507	0.495	0.84	0.7629596056597326
LOC102602587	5.295	8.985	0.76288770762103
LOC105800740	0.61	1.0350000000000001	0.7627486487721188
ERF2	10.305	17.48	0.7623606224958693
LOC108463945	0.395	0.6699999999999999	0.7623069431673577
LOC100841353	2.5300000000000002	4.29	0.761840028862665
LOC103927666	0.45999999999999996	0.7799999999999999	0.7618389761229186
LOC101215449	0.295	0.5	0.761211135316705
Bst2	0.18	0.305	0.7608090513103088
LOC107022593	17.755	30.060000000000002	0.7596196156335367
LOC107002303	4.18	7.07	0.7582071316448934
LOC107812606	14.84	25.1	0.7581962324785765
LOC110875354	24.115000000000002	40.769999999999996	0.7575771222872154
LOC105158142	1.275	2.1550000000000002	0.7571901601690628
LOC101256740	8.44	14.260000000000002	0.7566590079720386
LOC110909534	3.385	5.715	0.755597490877224
LOC107459750	0.77	1.3	0.7555805084698357
Edem1	0.16	0.27	0.7548838286527116
LOC18589505	0.6875	1.1600000000000001	0.7546923319536478
LOC110632196	0.255	0.43	0.7538371102149294
LOC109827330	0.175	0.295	0.7533566789521416
LOC110747991	2.55	4.295	0.7521606544179735
LOC110699636	1.805	3.04	0.7520721618502642
LOC100786998	0.98	1.65	0.7516117723539275
LOC111306499	2.21	3.7199999999999998	0.7512559867347569
LOC105124451	58.47	98.405	0.7510350200466523
LOC104592091	14.195	23.89	0.7510239634869909
LOC107479435	7.665	12.895	0.7504539997921025
LOC109005837	12.04	20.255	0.7504426443281812
LOC108983391	0.44	0.74	0.7500204177295887
LOC111307396	0.485	0.815	0.7488141075949445
LOC111007790	0.25	0.42	0.748458897219517
DOK4	0.925	1.55	0.7447423158591479
GUCY2C	0.4	0.67	0.74415964211189
LOC109037875	0.2	0.335	0.7441581886591724
LOC111022922	0.63	1.055	0.7438183426997603
LOC108344970	0.445	0.745	0.7434337839901898
LOC100252169	8.07	13.51	0.7433870240624892
LOC103338445	5.32	8.905000000000001	0.743189256426717
LOC105973178	0.475	0.795	0.7430261244134891
CPNE2	0.245	0.41	0.7428397907278066
LOC101263427	0.9750000000000001	1.63	0.7413972458837146
LOC18774516	3.655	6.109999999999999	0.7413008152684226
LOC109008514	54.41	90.925	0.7408051816347423
LOC105133606	1.7	2.84	0.7403558427142105
LOC100257133	0.44	0.7350000000000001	0.7402394101994882
Gpld1	0.455	0.76	0.7401316007717417
LOC101296972	1.895	3.165	0.7400073457685513
LOC108212571	1.6949999999999998	2.83	0.7395164383344166
LOC110820123	11.940000000000001	19.935	0.7395007202737528
LOC109159693	3.08	5.14	0.7388378207715135
LOC103420198	1.585	2.645	0.7387845171994707
LOC103440303	1.16	1.935	0.7382082628933929
LOC110605546	1.1600000000000001	1.935	0.7382082628933925
LOC18613410	3.81	6.35	0.7369654427021916
LOC100261859	0.645	1.075	0.7369646994727165
Rab5c	0.465	0.775	0.7369643531403491
LOC107879814	0.225	0.375	0.7369630293841414
LOC108218350	0.16499999999999998	0.275	0.7369620967406402
LOC111401596	10.315	17.189999999999998	0.7368256676541993
LOC108983111	1.825	3.04	0.7361745437292512
LOC111025969	1.405	2.34	0.7359379890698439
LOC104905334	213.16	354.475	0.7337471414280927
LOC105122892	0.89	1.48	0.7337192884514159
LOC103423695	3.29	5.47	0.7334530742950347
LOC109021123	33.2	55.17999999999999	0.7329621978095687
LOC104592321	0.355	0.59	0.7328943111769503
LOC109172496	0.295	0.49	0.7320648485425812
FYTTD1	0.295	0.49	0.7320648485425812
LOC107421645	1.15	1.9100000000000001	0.7319382779120124
LOC111275987	0.28	0.46499999999999997	0.7318018391439834
LOC110419582	0.28	0.46499999999999997	0.7318018391439834
LOC105172471	9.815000000000001	16.29	0.730926372633786
LOC103952000	0.21999999999999997	0.365	0.7303903351366311
Mocs2	0.22	0.365	0.7303903351366309
LOC109848379	1.2000000000000002	1.99	0.7297335476619639
LOC110417456	2.37	3.9299999999999997	0.7296420117263189
LOC103697461	2.7350000000000003	4.535	0.7295615083670063
LOC102584439	0.175	0.29	0.7286947090364059
LOC108480675	0.815	1.35	0.7280867413054725
LOC102625209	2.6900000000000004	4.455	0.7278190464847727
LOC102623401	2.48	4.105	0.7270418711073767
LOC104591898	9.245000000000001	15.3	0.7267863664182335
LOC104423595	15.415	25.505000000000003	0.726445174264618
LOC105970269	11.905000000000001	19.695	0.7262617484115953
LOC111439042	0.405	0.6699999999999999	0.7262377786421413
LOC107936046	0.13	0.21500000000000002	0.7258206491434157
LOC110658757	11.895	19.665	0.7252748665955339
LOC104086962	0.735	1.215	0.7251393833231932
LOC110735191	1.9	3.1399999999999997	0.7247648407046459
LOC111307868	0.45999999999999996	0.76	0.7243643193781145
LOC107860167	0.43000000000000005	0.71	0.7234810416651544
LOC109215569	1.245	2.055	0.7229921948640816
LOC18774889	2.3	3.795	0.7224657773692601
LOC110764553	0.185	0.305	0.7212809037433612
LOC109002481	4.08	6.725	0.7209649763979361
LOC110616884	8.275	13.620000000000001	0.7188954178984324
LOC105631969	14.9	24.52	0.7186466103535704
LOC111025875	0.395	0.6499999999999999	0.718585631992591
LOC105110093	0.62	1.02	0.718228119065221
LOC101493188	1.3900000000000001	2.285	0.7171088758010817
LOC103320374	7.42	12.195	0.7167985900442713
LOC104819640	12.954999999999998	21.285	0.7163280310194846
LOC110694485	0.49	0.8049999999999999	0.716205881893459
LOC107609083	24.445	40.155	0.7160402112639505
LOC101265059	4.275	7.02	0.715546478570915
LOC109004979	12.235	20.085	0.7151043138801472
LOC109728900	0.45999999999999996	0.755	0.7148415578310015
LOC105035553	20.560000000000002	33.725	0.7139781512499676
LOC111369791	37.985	62.28	0.7133391083572174
LOC110631664	108.175	177.29000000000002	0.7127440377041411
LOC100258242	8.95	14.66	0.7119254531975252
LOC105125519	4.43	7.255	0.7116687887022324
LOC109161690	2.3	3.7649999999999997	0.7110157596548587
LOC103940896	3.085	5.05	0.7110127165236615
LOC102603536	74.35499999999999	121.685	0.7106496671088357
LOC104424836	6.78	11.094999999999999	0.7105524063048965
LOC8268736	1.045	1.71	0.7104928459173224
LOC110657023	2.8949999999999996	4.734999999999999	0.7098008838263891
LOC107420368	0.20500000000000002	0.33499999999999996	0.7085344548660013
LOC106293100	0.3	0.49	0.7078173838038244
LOC104888742	0.3	0.49	0.7078173838038244
LOC111470202	6.095	9.955	0.7077950033205529
LOC111367996	0.885	1.4449999999999998	0.7073195006592411
LOC110749161	1.415	2.31	0.7070904035552411
LOC110673890	0.33999999999999997	0.5549999999999999	0.7069513813334805
LOC110659274	0.285	0.46499999999999997	0.7062668374309521
LOC105641356	14.765	24.085	0.7059535296427055
LOC100254493	0.61	0.995	0.7058863678528998
LOC111395588	16.445	26.799999999999997	0.704583958613147
LOC100788001	0.875	1.4249999999999998	0.703606360843602
LOC104453736	3.4450000000000003	5.61	0.7034966262900285
LOC110610705	2.16	3.5149999999999997	0.7024931194343483
APL2	2.92	4.75	0.7019589539899732
LOC110113207	0.24	0.39	0.7004374061375894
LOC109155129	0.12	0.195	0.7004350941496482
LOC105158627	0.7050000000000001	1.145	0.6996516493187755
LOC103424209	0.97	1.575	0.6992946048830031
LOC109808149	36.56	59.36	0.6992250064058715
LOC110748805	0.37	0.6	0.697435735298783
LOC102617103	0.185	0.30000000000000004	0.6974342406245277
LOC111371509	1.5	2.43	0.6959934450150678
LOC111409762	0.5	0.81	0.695992708826593
LOC103929965	0.10500000000000001	0.17	0.6951401650006935
AACT	31.32	50.705	0.6950437875915642
LOC111400859	0.6950000000000001	1.125	0.6948393250698419
LOC108479696	0.825	1.335	0.6943730493915741
LOC102610363	9.015	14.585	0.694085928349469
LOC107778536	0.9550000000000001	1.545	0.6940336229768769
LOC107963819	0.33999999999999997	0.55	0.6938952521393601
LOC109215315	1.1500000000000001	1.8599999999999999	0.6936682812890611
LOC110811271	1.79	2.895	0.6936034530904922
LOC101309045	3.055	4.9399999999999995	0.6933384815689235
LOC107830140	2.085	3.37	0.6927009438966483
LOC101296706	1.065	1.72	0.6915546186096075
LOC100260732	0.5449999999999999	0.8799999999999999	0.6912462861411868
LOC100254039	4.279999999999999	6.91	0.6910747856925082
LOC110009050	0.29333333333333333	0.4733333333333334	0.6903136305412698
LOC111469839	47.31	76.32	0.6899159989025768
LOC110692775	1.77	2.855	0.6897410755202993
LOC110638467	2.4000000000000004	3.87	0.6892989322024512
LOC104602503	0.67	1.08	0.6887974942592455
LOC104598462	14.69	23.67	0.6882252729193691
LOC107415579	0.09	0.14500000000000002	0.6880499134160786
LOC104601998	60.355000000000004	97.22	0.6877798316894455
LOC110817933	0.295	0.475	0.6872107057352521
PYL4	14.305	23.015	0.6860549067331937
LOC107785743	0.22999999999999998	0.37	0.6858890361689556
LOC105167396	0.79	1.27	0.6849032483798643
